,Obligor Name,County Code,County,State,CBSA,CBSA_title,Latitude,ZIP,Longitude
4786,,36111.0,"Ulster, NY",NY,28740.0,"Kingston, NY",41.7167,12528,-73.9928
4787,,29077.0,"Greene, MO",MO,44180.0,"Springfield, MO",37.1668,65807,-93.3085
4788,,42091.0,"Montgomery, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",40.1238,19001,-75.1148
4789,,36029.0,"Erie, NY",NY,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",43.0183,14072,-78.9591
4790,,42043.0,"Dauphin, PA",PA,25420.0,"Harrisburg-Carlisle, PA",40.303,17110,-76.8862
4791,,34037.0,"Sussex, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",41.0761,07848,-74.6912
4792,,48439.0,"Tarrant, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.7589,76102,-97.328
4793,,13247.0,"Rockdale, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.7192,30012,-84.0021
4794,,6071.0,"San Bernardino, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",34.0763,91764,-117.6254
4795,,55079.0,"Milwaukee, WI",WI,33340.0,"Milwaukee-Waukesha-West Allis, WI",43.0158,53204,-87.9317
4796,,6045.0,"Mendocino, CA",CA,46380.0,"Ukiah, CA",39.1552,95482,-123.1951
4797,,47165.0,"Sumner, TN",TN,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",36.3834,37066,-86.4512
4798,,45043.0,"Georgetown, SC",SC,23860.0,"Georgetown, SC",33.4308,29440,-79.3235
4799,,13187.0,"Lumpkin, GA",GA,,,34.5299,30533,-83.9798
4800,,37183.0,"Wake, NC",NC,39580.0,"Raleigh, NC",35.7225,27502,-78.8408
4801,,24035.0,"Queen Anne's, MD",MD,12580.0,"Baltimore-Columbia-Towson, MD",39.0564,21617,-76.045
4802,,6059.0,"Orange, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.721,92647,-118.0033
4803,,48113.0,"Dallas, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.9185,75042,-96.6775
4804,,6061.0,"Placer, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.7346,95661,-121.234
4805,,37183.0,"Wake, NC",NC,39580.0,"Raleigh, NC",35.8175,27629,-78.5524
4806,,55045.0,"Green, WI",WI,31540.0,"Madison, WI",42.5991,53566,-89.6403
4807,,51121.0,"Montgomery, VA",VA,13980.0,"Blacksburg-Christiansburg-Radford, VA",37.1353,24073,-80.4188
4808,,42045.0,"Delaware, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.9774,19083,-75.3106
4809,,49011.0,"Davis, UT",UT,36260.0,"Ogden-Clearfield, UT",41.0846,84040,-111.9274
4810,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.9977,91745,-117.9652
4811,,46083.0,"Lincoln, SD",SD,43620.0,"Sioux Falls, SD",43.446,57032,-96.6864
4812,,6073.0,"San Diego, CA",CA,41740.0,"San Diego-Carlsbad, CA",33.1388,92027,-117.052
4813,,6085.0,"Santa Clara, CA",CA,41940.0,"San Jose-Sunnyvale-Santa Clara, CA",37.0139,95020,-121.5773
4814,,44007.0,"Providence, RI",RI,39300.0,"Providence-Warwick, RI-MA",41.8383,02908,-71.4377
4815,,1089.0,"Madison, AL",AL,26620.0,"Huntsville, AL",34.7269,35801,-86.5673
4816,,48141.0,"El Paso, TX",TX,21340.0,"El Paso, TX",31.7674,79905,-106.4304
4817,,36081.0,"Queens, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.722,11439,-73.7908
4818,,36091.0,"Saratoga, NY",NY,10580.0,"Albany-Schenectady-Troy, NY",43.2836,12803,-73.6294
4819,,37179.0,"Union, NC",NC,16740.0,"Charlotte-Concord-Gastonia, NC-SC",34.8946,28112,-80.554
4820,,25001.0,"Barnstable, MA",MA,12700.0,"Barnstable Town, MA",42.0534,02657,-70.1865
4821,,42101.0,"Philadelphia, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.978,19122,-75.1459
4822,,6001.0,"Alameda, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.6374,94544,-122.067
4823,,26163.0,"Wayne, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.2166,48242,-83.3532
4824,,29510.0,"St. Louis (city), MO",MO,41180.0,"St. Louis, MO-IL",38.6352,63102,-90.1864
4825,,48309.0,"McLennan, TX",TX,47380.0,"Waco, TX",31.5475,76702,-97.1443
4826,,8069.0,"Larimer, CO",CO,22660.0,"Fort Collins, CO",40.3849,80537,-105.0916
4827,,42017.0,"Bucks, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",40.263,18940,-74.9555
4828,,38015.0,"Burleigh, ND",ND,13900.0,"Bismarck, ND",46.8165,58505,-100.7805
4829,,6067.0,"Sacramento, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.6709,95630,-121.1529
4830,,49035.0,"Salt Lake, UT",UT,41620.0,"Salt Lake City, UT",40.7548,84111,-111.881
4831,,25005.0,"Bristol, MA",MA,39300.0,"Providence-Warwick, RI-MA",41.9718,02766,-71.1894
4832,,41005.0,"Clackamas, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.4093,97034,-122.6847
4833,,26077.0,"Kalamazoo, MI",MI,28020.0,"Kalamazoo-Portage, MI",42.2624,49008,-85.6096
4834,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.8867,90706,-118.1265
4835,,36081.0,"Queens, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7763,11105,-73.911
4836,,37183.0,"Wake, NC",NC,39580.0,"Raleigh, NC",35.6263,27540,-78.8458
4837,,51678.0,"Lexington (city), VA",VA,,,37.7885,24450,-79.4581
4838,,51810.0,"Virginia Beach (city), VA",VA,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",36.8881,23455,-76.1446
4839,,30063.0,"Missoula, MT",MT,33540.0,"Missoula, MT",46.9006,59802,-114.0027
4840,,42043.0,"Dauphin, PA",PA,25420.0,"Harrisburg-Carlisle, PA",40.2638,17033,-76.6545
4841,,48339.0,"Montgomery, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",30.3125,77301,-95.4527
4842,,39009.0,"Athens, OH",OH,11900.0,"Athens, OH",39.3178,45701,-82.102
4843,,13047.0,"Catoosa, GA",GA,16860.0,"Chattanooga, TN-GA",34.9205,30736,-85.1549
4844,,41051.0,"Multnomah, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.5078,97201,-122.6897
4845,,12095.0,"Orange, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.4522,32819,-81.4678
4846,,25005.0,"Bristol, MA",MA,39300.0,"Providence-Warwick, RI-MA",41.6211,02790,-71.089
4847,,36067.0,"Onondaga, NY",NY,45060.0,"Syracuse, NY",43.0377,13244,-76.1396
4848,,45091.0,"York, SC",SC,16740.0,"Charlotte-Concord-Gastonia, NC-SC",35.0108,29715,-80.9266
4849,,19113.0,"Linn, IA",IA,16300.0,"Cedar Rapids, IA",41.9743,52401,-91.6554
4850,,47109.0,"McNairy, TN",TN,,,35.1691,38375,-88.5958
4851,,37067.0,"Forsyth, NC",NC,49180.0,"Winston-Salem, NC",36.1024,27101,-80.2228
4852,,53033.0,"King, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",47.4974,98027,-122.0107
4853,,21059.0,"Daviess, KY",KY,36980.0,"Owensboro, KY",37.7559,42303,-87.0803
4854,,27041.0,"Douglas, MN",MN,10820.0,"Alexandria, MN",45.8817,56308,-95.382
4855,,9001.0,"Fairfield, CT",CT,14860.0,"Bridgeport-Stamford-Norwalk, CT",41.1323,06851,-73.4058
4856,,37063.0,"Durham, NC",NC,20500.0,"Durham-Chapel Hill, NC",35.9967,27701,-78.8966
4857,,22051.0,"Jefferson Parish, LA",LA,35380.0,"New Orleans-Metairie, LA",29.9511,70123,-90.206
4858,,41039.0,"Lane, OR",OR,21660.0,"Eugene, OR",44.0385,97403,-123.0614
4859,,49049.0,"Utah, UT",UT,39340.0,"Provo-Orem, UT",40.3928,84003,-111.7941
4860,,6057.0,"Nevada, CA",CA,46020.0,"Truckee-Grass Valley, CA",39.3385,96161,-120.1729
4861,,32031.0,"Washoe, NV",NV,39900.0,"Reno, NV",39.5296,89520,-119.8138
4862,,51600.0,"Fairfax (city), VA",VA,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.8604,22031,-77.2649
4863,,31141.0,"Platte, NE",NE,18100.0,"Columbus, NE",41.4297,68602,-97.3684
4864,,30049.0,"Lewis and Clark, MT",MT,25740.0,"Helena, MT",46.5901,59623,-112.0402
4865,,48201.0,"Harris, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.6223,77075,-95.26
4866,,36111.0,"Ulster, NY",NY,28740.0,"Kingston, NY",41.6535,12547,-73.9772
4867,,51700.0,"Newport News (city), VA",VA,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",36.9864,23607,-76.4165
4868,,25017.0,"Middlesex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.4829,01801,-71.1574
4869,,20045.0,"Douglas, KS",KS,29940.0,"Lawrence, KS",39.0289,66044,-95.2086
4870,,6001.0,"Alameda, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.683,94550,-121.763
4871,,12095.0,"Orange, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.4317,32827,-81.343
4872,,25009.0,"Essex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.6496,01810,-71.1565
4873,,42045.0,"Delaware, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.9296,19064,-75.3338
4874,,46065.0,"Hughes, SD",SD,38180.0,"Pierre, SD",44.3695,57501,-100.3211
4875,,19169.0,"Story, IA",IA,11180.0,"Ames, IA",42.0379,50010,-93.6003
4876,,45083.0,"Spartanburg, SC",SC,43900.0,"Spartanburg, SC",34.9839,29307,-81.8313
4877,,48085.0,"Collin, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",33.025,75075,-96.7397
4878,,13139.0,"Hall, GA",GA,23580.0,"Gainesville, GA",34.2723,30504,-83.8793
4879,,48339.0,"Montgomery, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",30.1598,77355,-95.7402
4880,,42091.0,"Montgomery, PA",PA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",40.2635,19464,-75.6172
4881,,9003.0,"Hartford, CT",CT,25540.0,"Hartford-West Hartford-East Hartford, CT",41.7556,06107,-72.7532
4882,,12099.0,"Palm Beach, FL",FL,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",26.7165,33401,-80.0679
4883,,20091.0,"Johnson, KS",KS,28140.0,"Kansas City, MO-KS",38.9536,66219,-94.7336
4884,,42095.0,"Northampton, PA",PA,10900.0,"Allentown-Bethlehem-Easton, PA-NJ",40.6516,18042,-75.224
4885,,40109.0,"Oklahoma, OK",OK,36420.0,"Oklahoma City, OK",35.6215,73013,-97.4733
4886,,12117.0,"Seminole, FL",FL,36740.0,"Orlando-Kissimmee-Sanford, FL",28.6625,32714,-81.4117
4887,,9001.0,"Fairfield, CT",CT,14860.0,"Bridgeport-Stamford-Norwalk, CT",41.473,06812,-73.4978
4888,,36087.0,"Rockland, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",41.1472,10956,-73.9962
4889,,22051.0,"Jefferson Parish, LA",LA,35380.0,"New Orleans-Metairie, LA",29.9912,70062,-90.2479
4890,,26081.0,"Kent, MI",MI,24340.0,"Grand Rapids-Wyoming, MI",42.9659,49503,-85.6527
4891,,48397.0,"Rockwall, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.9492,75087,-96.4418
4892,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.9533,92518,-117.3962
4893,,53053.0,"Pierce, WA",WA,42660.0,"Seattle-Tacoma-Bellevue, WA",47.2484,98405,-122.4643
4894,,17031.0,"Cook, IL",IL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",41.8829,60602,-87.6321
4895,,6085.0,"Santa Clara, CA",CA,41940.0,"San Jose-Sunnyvale-Santa Clara, CA",37.1353,95037,-121.6501
4896,,48439.0,"Tarrant, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.7256,76104,-97.3184
4897,,25021.0,"Norfolk, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.3259,02445,-71.1341
4898,,9009.0,"New Haven, CT",CT,35300.0,"New Haven-Milford, CT",41.5334,06450,-72.7997
4899,,37085.0,"Harnett, NC",NC,20380.0,"Dunn, NC",35.332,27546,-78.9212
4900,,34035.0,"Somerset, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.4483,08502,-74.6557
4901,,48201.0,"Harris, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.763,77029,-95.2567
4902,,48201.0,"Harris, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.7247,77004,-95.3625
4903,,25017.0,"Middlesex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.4321,01754,-71.455
4904,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.0418,91766,-117.7569
4905,,8001.0,"Adams, CO",CO,19740.0,"Denver-Aurora-Lakewood, CO",39.9015,80233,-104.9407
4906,,6107.0,"Tulare, CA",CA,47300.0,"Visalia-Porterville, CA",36.3114,93277,-119.3065
4907,,9001.0,"Fairfield, CT",CT,14860.0,"Bridgeport-Stamford-Norwalk, CT",41.3931,06470,-73.3167
4908,,36119.0,"Westchester, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.9878,10706,-73.863
4909,,36029.0,"Erie, NY",NY,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",42.9167,14213,-78.8895
4910,,24033.0,"Prince George's, MD",MD,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9675,20706,-76.8551
4911,,34007.0,"Camden, NJ",NJ,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.9351,08103,-75.1117
4912,,6061.0,"Placer, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.8942,95648,-121.2908
4913,,48209.0,"Hays, TX",TX,12420.0,"Austin-Round Rock, TX",29.9966,78640,-97.8335
4914,,28049.0,"Hinds, MS",MS,27140.0,"Jackson, MS",32.3386,39216,-90.1708
4915,,39049.0,"Franklin, OH",OH,18140.0,"Columbus, OH",40.1093,43017,-83.1146
4916,,13215.0,"Muscogee, GA",GA,17980.0,"Columbus, GA-AL",32.473,31901,-84.9795
4917,,6013.0,"Contra Costa, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.8537,94507,-122.0229
4918,,6079.0,"San Luis Obispo, CA",CA,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",35.2828,93408,-120.6596
4919,,51540.0,"Charlottesville (city), VA",VA,16820.0,"Charlottesville, VA",38.0339,22903,-78.4924
4920,,26065.0,"Ingham, MI",MI,29620.0,"Lansing-East Lansing, MI",42.7325,48922,-84.5587
4921,,37105.0,"Lee, NC",NC,41820.0,"Sanford, NC",35.4698,27330,-79.1717
4922,,12101.0,"Pasco, FL",FL,45300.0,"Tampa-St. Petersburg-Clearwater, FL",28.2478,34638,-82.4962
4923,,25017.0,"Middlesex, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.3341,02459,-71.1833
4924,,1089.0,"Madison, AL",AL,26620.0,"Huntsville, AL",34.7059,35805,-86.6165
4925,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.675,92236,-116.1772
4926,,48113.0,"Dallas, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",33.0041,75098,-96.5394
4927,,8123.0,"Weld, CO",CO,24540.0,"Greeley, CO",40.385,80631,-104.6806
4928,,42071.0,"Lancaster, PA",PA,29540.0,"Lancaster, PA",40.0892,17538,-76.4156
4929,,4013.0,"Maricopa, AZ",AZ,38060.0,"Phoenix-Mesa-Scottsdale, AZ",33.6238,85032,-112.0044
4930,,48259.0,"Kendall, TX",TX,41700.0,"San Antonio-New Braunfels, TX",29.8931,78006,-98.6857
4931,,6083.0,"Santa Barbara, CA",CA,42200.0,"Santa Maria-Santa Barbara, CA",34.9545,93454,-120.4325
4932,,26099.0,"Macomb, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.6206,48038,-82.9608
4933,,45079.0,"Richland, SC",SC,17900.0,"Columbia, SC",34.0479,29210,-81.1101
4934,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.4336,91350,-118.5007
4935,,36119.0,"Westchester, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",41.218,10520,-73.8924
4936,,40109.0,"Oklahoma, OK",OK,36420.0,"Oklahoma City, OK",35.599,73142,-97.6251
4937,,6113.0,"Yolo, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.5322,95694,-121.9676
4938,,48121.0,"Denton, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",33.0532,75057,-96.9999
4939,,35001.0,"Bernalillo, NM",NM,10740.0,"Albuquerque, NM",35.1759,87113,-106.6015
4940,,24047.0,"Worcester, MD",MD,41540.0,"Salisbury, MD-DE",38.1868,21863,-75.405
4941,,10001.0,"Kent, DE",DE,20100.0,"Dover, DE",39.1605,19904,-75.5974
4942,,6081.0,"San Mateo, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.4815,94063,-122.2091
4943,,25025.0,"Suffolk, MA",MA,14460.0,"Boston-Cambridge-Newton, MA-NH",42.3471,02215,-71.1027
4944,,42075.0,"Lebanon, PA",PA,30140.0,"Lebanon, PA",40.3011,17078,-76.5886
4945,,20161.0,"Riley, KS",KS,31740.0,"Manhattan, KS",39.1938,66502,-96.5858
4946,,44005.0,"Newport, RI",RI,39300.0,"Providence-Warwick, RI-MA",41.5164,02835,-71.3761
4947,,36005.0,"Bronx, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.8222,10451,-73.9217
4948,,34025.0,"Monmouth, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.147,08510,-74.609
4949,,6075.0,"San Francisco, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.7725,94103,-122.4147
4950,,12031.0,"Duval, FL",FL,27260.0,"Jacksonville, FL",30.3299,32202,-81.6517
4951,,36059.0,"Nassau, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7882,11568,-73.5875
4952,,37183.0,"Wake, NC",NC,39580.0,"Raleigh, NC",35.8014,27607,-78.6877
4953,,25027.0,"Worcester, MA",MA,49340.0,"Worcester, MA-CT",42.2624,01608,-71.8003
4954,,4019.0,"Pima, AZ",AZ,46060.0,"Tucson, AZ",32.4047,85653,-111.2736
4955,,48141.0,"El Paso, TX",TX,21340.0,"El Paso, TX",31.7814,79925,-106.3613
4956,,9009.0,"New Haven, CT",CT,35300.0,"New Haven-Milford, CT",41.5055,06410,-72.9081
4957,,6071.0,"San Bernardino, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",34.0831,92408,-117.2711
4958,,6111.0,"Ventura, CA",CA,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",34.2092,91360,-118.8739
4959,,6081.0,"San Mateo, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.5671,94010,-122.3676
4960,,40109.0,"Oklahoma, OK",OK,36420.0,"Oklahoma City, OK",35.4726,73102,-97.5199
4961,,1025.0,"Clarke, AL",AL,,,31.5131,36545,-87.8672
4962,,47157.0,"Shelby, TN",TN,32820.0,"Memphis, TN-MS-AR",35.1334,38104,-90.0046
4963,,6115.0,"Yuba, CA",CA,49700.0,"Yuba City, CA",39.1663,95901,-121.5105
4964,,48113.0,"Dallas, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.966,75080,-96.7452
4965,,53011.0,"Clark, WA",WA,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.6387,98668,-122.6615
4966,,48251.0,"Johnson, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.5316,76028,-97.309
4967,,37101.0,"Johnston, NC",NC,39580.0,"Raleigh, NC",35.5068,27577,-78.3479
4968,,6081.0,"San Mateo, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.6574,94080,-122.4235
4969,,26099.0,"Macomb, MI",MI,19820.0,"Detroit-Warren-Dearborn, MI",42.7262,48094,-83.0268
4970,,48453.0,"Travis, TX",TX,12420.0,"Austin-Round Rock, TX",30.4421,78660,-97.6299
4971,,41051.0,"Multnomah, OR",OR,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",45.4983,97239,-122.6913
4972,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",33.8193,90810,-118.2325
4973,,13089.0,"DeKalb, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.7952,30322,-84.3248
4974,,29047.0,"Clay, MO",MO,28140.0,"Kansas City, MO-KS",39.2461,64068,-94.4191
4975,,13121.0,"Fulton, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.9335,30328,-84.3958
4976,,37183.0,"Wake, NC",NC,39580.0,"Raleigh, NC",35.7977,27695,-78.6253
4977,,55079.0,"Milwaukee, WI",WI,33340.0,"Milwaukee-Waukesha-West Allis, WI",43.0506,53202,-87.8968
4978,,36119.0,"Westchester, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",41.0398,10607,-73.8117
4979,,34029.0,"Ocean, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.0389,08723,-74.1109
4980,,39165.0,"Warren, OH",OH,17140.0,"Cincinnati, OH-KY-IN",39.3357,45040,-84.3149
4981,,6047.0,"Merced, CA",CA,32900.0,"Merced, CA",37.3489,95301,-120.6028
4982,,19103.0,"Johnson, IA",IA,26980.0,"Iowa City, IA",41.6649,52245,-91.5151
4983,,42043.0,"Dauphin, PA",PA,25420.0,"Harrisburg-Carlisle, PA",40.2724,17103,-76.861
4984,,6095.0,"Solano, CA",CA,46700.0,"Vallejo-Fairfield, CA",38.2671,94533,-122.0357
4985,,22071.0,"Orleans, LA",LA,35380.0,"New Orleans-Metairie, LA",29.9746,70119,-90.0852
4986,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.1556,91206,-118.2322
4987,,48167.0,"Galveston, TX",TX,26420.0,"Houston-The Woodlands-Sugar Land, TX",29.4585,77539,-95.0345
4988,,8101.0,"Pueblo, CO",CO,39380.0,"Pueblo, CO",38.2879,81001,-104.5848
4989,,42085.0,"Mercer, PA",PA,49660.0,"Youngstown-Warren-Boardman, OH-PA",41.2326,16148,-80.453
4990,,39041.0,"Delaware, OH",OH,18140.0,"Columbus, OH",40.1879,43035,-82.9878
4991,,6061.0,"Placer, CA",CA,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",38.7877,95677,-121.2366
4992,,6013.0,"Contra Costa, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.954,94523,-122.0737
4993,,55137.0,"Waushara, WI",WI,,,44.0656,54982,-89.2666
4994,,29165.0,"Platte, MO",MO,28140.0,"Kansas City, MO-KS",39.3602,64079,-94.789
4995,,4013.0,"Maricopa, AZ",AZ,38060.0,"Phoenix-Mesa-Scottsdale, AZ",33.4936,85251,-111.9167
4996,,18097.0,"Marion, IN",IN,26900.0,"Indianapolis-Carmel-Anderson, IN",39.8299,46208,-86.1794
4997,,48021.0,"Bastrop, TX",TX,12420.0,"Austin-Round Rock, TX",30.1388,78602,-97.2921
4998,,40109.0,"Oklahoma, OK",OK,36420.0,"Oklahoma City, OK",35.5797,73131,-97.4691
4999,,19169.0,"Story, IA",IA,11180.0,"Ames, IA",42.036,50011,-93.4652
5000,,13121.0,"Fulton, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.8482,30326,-84.3582
5001,,34003.0,"Bergen, NJ",NJ,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.982,07450,-74.1131
5002,,17031.0,"Cook, IL",IL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",41.8798,60603,-87.6285
5003,,42095.0,"Northampton, PA",PA,10900.0,"Allentown-Bethlehem-Easton, PA-NJ",40.745,18064,-75.3199
5004,,12081.0,"Manatee, FL",FL,35840.0,"North Port-Sarasota-Bradenton, FL",27.4067,34202,-82.39
5005,,36059.0,"Nassau, NY",NY,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",40.7294,11040,-73.6828
5006,,48491.0,"Williamson, TX",TX,12420.0,"Austin-Round Rock, TX",30.5084,78681,-97.7062
5007,,6085.0,"Santa Clara, CA",CA,41940.0,"San Jose-Sunnyvale-Santa Clara, CA",37.3391,95110,-121.9016
5008,,18003.0,"Allen, IN",IN,23060.0,"Fort Wayne, IN",41.1958,46845,-85.1191
5009,,9005.0,"Litchfield, CT",CT,45860.0,"Torrington, CT",41.5521,06798,-73.2083
5010,,54061.0,"Monongalia, WV",WV,34060.0,"Morgantown, WV",39.6453,26506,-79.9627
5011,,48113.0,"Dallas, TX",TX,19100.0,"Dallas-Fort Worth-Arlington, TX",32.8653,75038,-96.9905
5012,,6085.0,"Santa Clara, CA",CA,41940.0,"San Jose-Sunnyvale-Santa Clara, CA",37.3502,94087,-122.0349
5013,,39005.0,"Ashland, OH",OH,11740.0,"Ashland, OH",40.8559,44805,-82.3189
5014,,6037.0,"Los Angeles, CA",CA,31080.0,"Los Angeles-Long Beach-Anaheim, CA",34.0653,91791,-117.8978
5015,,6065.0,"Riverside, CA",CA,40140.0,"Riverside-San Bernardino-Ontario, CA",33.9247,92860,-117.5517
5016,,8123.0,"Weld, CO",CO,24540.0,"Greeley, CO",40.1125,80520,-104.9366
5017,,36065.0,"Oneida, NY",NY,46540.0,"Utica-Rome, NY",43.1067,13502,-75.2314
5018,,29165.0,"Platte, MO",MO,28140.0,"Kansas City, MO-KS",39.2627,64153,-94.697
5019,,11001.0,"District of Columbia, DC",DC,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9327,20010,-77.0322
5020,,6001.0,"Alameda, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.7205,94577,-122.1587
5021,,20045.0,"Douglas, KS",KS,29940.0,"Lawrence, KS",38.959,66045,-95.2499
5022,,6041.0,"Marin, CA",CA,41860.0,"San Francisco-Oakland-Hayward, CA",37.9223,94925,-122.5132
5023,,26075.0,"Jackson, MI",MI,27100.0,"Jackson, MI",42.229,49203,-84.4132
5024,,18035.0,"Delaware, IN",IN,34620.0,"Muncie, IN",40.2023,47306,-85.4082
5025,,5143.0,"Washington, AR",AR,22220.0,"Fayetteville-Springdale-Rogers, AR-MO",36.1716,72764,-94.0428
5026,,13121.0,"Fulton, GA",GA,12060.0,"Atlanta-Sandy Springs-Roswell, GA",33.7763,30332,-84.398
5027,,45045.0,"Greenville, SC",SC,24860.0,"Greenville-Anderson-Mauldin, SC",34.8472,29601,-82.406
5028,,48183.0,"Gregg, TX",TX,30980.0,"Longview, TX",32.5178,75601,-94.7303
